id_transaksi,id_warung,id_produk,tanggal,jam_transaksi,jenis,kategori,nominal,qty,metode_bayar,catatan,jenis_bersih,jam_missing,hari_dalam_minggu,nama_hari,bulan,minggu_ke,is_awal_bulan,is_weekend,jam_encoded
78D041D4-7A4,WRG-002,PRD-002-002,2026-04-01,1900-01-01 05:59:25,Pemasukan,Penjualan,25000.0,1.0,Cash,,Pemasukan,0,2,Wednesday,2026-04,2026-03-30/2026-04-05,1,0,5.0
3CB00BFD-409,WRG-003,PRD-003-010,2025-03-10,1900-01-01 09:07:55,Pemasukan,Penjualan,14000.0,1.0,Cash,,Pemasukan,0,0,Monday,2025-03,2025-03-10/2025-03-16,0,0,9.0
D2224836-AF5,WRG-002,PRD-002-018,2026-03-04,1900-01-01 09:49:32,Pemasukan,Penjualan,10000.0,2.0,Transfer,,Pemasukan,0,2,Wednesday,2026-03,2026-03-02/2026-03-08,1,0,9.0
14F809C5-9C6,WRG-001,PRD-001-010,2026-04-04,1900-01-01 08:17:28,Pemasukan,Penjualan,36000.0,3.0,QRIS,,Pemasukan,0,5,Saturday,2026-04,2026-03-30/2026-04-05,1,1,8.0
432D9926-EA2,WRG-004,PRD-004-007,2025-12-10,1900-01-01 13:33:00,Pemasukan,Penjualan,24000.0,3.0,QRIS,,Pemasukan,0,2,Wednesday,2025-12,2025-12-08/2025-12-14,0,0,13.0
82F53E14-2B0,WRG-002,PRD-002-012,2026-05-02,1900-01-01 11:48:49,Pemasukan,Penjualan,3500.0,1.0,Cash,,Pemasukan,0,5,Saturday,2026-05,2026-04-27/2026-05-03,1,1,11.0
5D39C2AF-3E7,WRG-005,PRD-005-024,2026-08-04,1900-01-01 09:22:16,Pemasukan,Penjualan,3500.0,1.0,Cash,,Pemasukan,0,1,Tuesday,2026-08,2026-08-03/2026-08-09,1,0,9.0
7C3B2D14-3E0,WRG-003,PRD-003-012,2026-03-02,1900-01-01 11:50:00,Pemasukan,Penjualan,12000.0,1.0,Cash,,Pemasukan,0,0,Monday,2026-03,2026-03-02/2026-03-08,1,0,11.0
F2699C68-E2B,WRG-005,PRD-005-010,2026-01-02,1900-01-01 06:39:45,Pemasukan,Penjualan,3500.0,1.0,Cash,,Pemasukan,0,4,Friday,2026-01,2025-12-29/2026-01-04,1,0,6.0
F15410FD-039,WRG-002,PRD-002-004,2026-01-04,1900-01-01 08:10:04,Pemasukan,Penjualan,10500.0,3.0,Cash,,Pemasukan,0,6,Sunday,2026-01,2025-12-29/2026-01-04,1,1,8.0
71F4B13B-A7F,WRG-005,PRD-005-018,2026-10-04,1900-01-01 17:19:35,Pemasukan,Penjualan,22000.0,1.0,Cash,,Pemasukan,0,6,Sunday,2026-10,2026-09-28/2026-10-04,1,1,17.0
4B022E92-5C1,WRG-004,PRD-004-006,2026-09-03,1900-01-01 05:55:09,Pemasukan,Penjualan,7000.0,2.0,Cash,,Pemasukan,0,3,Thursday,2026-09,2026-08-31/2026-09-06,1,0,5.0
22B71BB0-B15,WRG-003,PRD-003-023,2025-04-10,1900-01-01 11:31:29,Pemasukan,Penjualan,25000.0,1.0,Transfer,,Pemasukan,0,3,Thursday,2025-04,2025-04-07/2025-04-13,0,0,11.0
E2F8ACD6-74F,WRG-004,PRD-004-010,2026-10-04,1900-01-01 17:48:44,Pemasukan,Penjualan,9000.0,1.0,QRIS,,Pemasukan,0,6,Sunday,2026-10,2026-09-28/2026-10-04,1,1,17.0
526882A9-CA6,WRG-004,PRD-004-014,2026-10-01,1900-01-01 13:15:03,Pemasukan,Penjualan,2000.0,1.0,Cash,,Pemasukan,0,3,Thursday,2026-10,2026-09-28/2026-10-04,1,0,13.0
78D2B4FC-B67,WRG-001,PRD-001-003,2026-11-03,1900-01-01 12:29:55,Pemasukan,Penjualan,22000.0,1.0,Transfer,,Pemasukan,0,1,Tuesday,2026-11,2026-11-02/2026-11-08,1,0,12.0
7B12E222-88A,WRG-004,,2025-06-10,1900-01-01 07:52:51,Pengeluaran,HPP,788471.0,,Cash,Restok gula & tepung,Pengeluaran,0,1,Tuesday,2025-06,2025-06-09/2025-06-15,0,0,7.0
D5996DE4-D45,WRG-002,PRD-002-006,2025-01-11,1900-01-01 11:26:52,Pemasukan,Penjualan,56000.0,2.0,Cash,,Pemasukan,0,5,Saturday,2025-01,2025-01-06/2025-01-12,0,1,11.0
D9DBF677-B19,WRG-003,PRD-003-021,2025-02-11,1900-01-01 07:10:44,Pemasukan,Penjualan,10500.0,3.0,Cash,,Pemasukan,0,1,Tuesday,2025-02,2025-02-10/2025-02-16,0,0,7.0
B4106D75-2DE,WRG-002,PRD-002-021,2026-03-04,1900-01-01 07:55:47,Pemasukan,Penjualan,30000.0,2.0,Cash,,Pemasukan,0,2,Wednesday,2026-03,2026-03-02/2026-03-08,1,0,7.0
F0E77E31-751,WRG-004,PRD-004-012,2025-03-12,1900-01-01 05:45:19,Pemasukan,Penjualan,14000.0,1.0,Cash,,Pemasukan,0,2,Wednesday,2025-03,2025-03-10/2025-03-16,0,0,5.0
C1AC296C-478,WRG-004,PRD-004-002,2026-12-04,1900-01-01 07:30:29,Pemasukan,Penjualan,7000.0,2.0,Transfer,,Pemasukan,0,4,Friday,2026-12,2026-11-30/2026-12-06,1,0,7.0
F98168F5-7A2,WRG-004,PRD-004-017,2025-02-11,1900-01-01 15:57:33,Pemasukan,Penjualan,10500.0,3.0,QRIS,,Pemasukan,0,1,Tuesday,2025-02,2025-02-10/2025-02-16,0,0,15.0
E1C9BBC2-45F,WRG-002,PRD-002-002,2026-02-03,1900-01-01 15:35:16,Pemasukan,Penjualan,25000.0,1.0,Transfer,,Pemasukan,0,1,Tuesday,2026-02,2026-02-02/2026-02-08,1,0,15.0
5CE2151F-B07,WRG-003,PRD-003-010,2026-05-01,1900-01-01 11:57:26,Pemasukan,Penjualan,14000.0,1.0,QRIS,,Pemasukan,0,4,Friday,2026-05,2026-04-27/2026-05-03,1,0,11.0
D50BC220-6B1,WRG-004,,2026-09-04,1900-01-01 07:21:03,Pengeluaran,Operasional,40278.0,,QRIS,Bensin motor untuk belanja,Pengeluaran,0,4,Friday,2026-09,2026-08-31/2026-09-06,1,0,7.0
EBFEB79B-57C,WRG-003,PRD-003-006,2026-10-02,1900-01-01 18:08:20,Pemasukan,Penjualan,8000.0,1.0,Cash,,Pemasukan,0,4,Friday,2026-10,2026-09-28/2026-10-04,1,0,18.0
3C6BCD39-BF8,WRG-002,PRD-002-006,2026-08-03,1900-01-01 07:20:38,Pemasukan,Penjualan,28000.0,1.0,Transfer,,Pemasukan,0,0,Monday,2026-08,2026-08-03/2026-08-09,1,0,7.0
72EF47D2-7DC,WRG-003,PRD-003-014,2025-12-10,1900-01-01 13:27:42,Pemasukan,Penjualan,10000.0,1.0,Transfer,,Pemasukan,0,2,Wednesday,2025-12,2025-12-08/2025-12-14,0,0,13.0
A17AF52A-BA4,WRG-002,PRD-002-028,2026-09-02,1900-01-01 05:55:28,Pemasukan,Penjualan,8000.0,1.0,Cash,,Pemasukan,0,2,Wednesday,2026-09,2026-08-31/2026-09-06,1,0,5.0
9310F389-7B8,WRG-003,PRD-003-003,2025-06-12,1900-01-01 15:02:59,Pemasukan,Penjualan,14000.0,2.0,QRIS,,Pemasukan,0,3,Thursday,2025-06,2025-06-09/2025-06-15,0,0,15.0
176DBD1A-F83,WRG-001,PRD-001-004,2026-01-03,1900-01-01 06:51:01,Pemasukan,Penjualan,34000.0,1.0,Cash,,Pemasukan,0,5,Saturday,2026-01,2025-12-29/2026-01-04,1,1,6.0
91F022C6-8EE,WRG-001,PRD-001-009,2025-11-11,1900-01-01 06:23:54,Pemasukan,Penjualan,45000.0,5.0,QRIS,,Pemasukan,0,1,Tuesday,2025-11,2025-11-10/2025-11-16,0,0,6.0
1A9159C7-5C0,WRG-003,PRD-003-007,2026-03-01,1900-01-01 05:25:59,Pemasukan,Penjualan,88000.0,2.0,Cash,,Pemasukan,0,6,Sunday,2026-03,2026-02-23/2026-03-01,1,1,5.0
AB6D2D7A-E6E,WRG-003,PRD-003-006,2026-02-02,1900-01-01 06:35:16,Pemasukan,Penjualan,8000.0,1.0,QRIS,,Pemasukan,0,0,Monday,2026-02,2026-02-02/2026-02-08,1,0,6.0
5D7FB3FF-D39,WRG-001,PRD-001-009,2025-11-11,1900-01-01 11:03:34,Pemasukan,Penjualan,9000.0,1.0,Transfer,,Pemasukan,0,1,Tuesday,2025-11,2025-11-10/2025-11-16,0,0,11.0
FD35B0B9-34B,WRG-001,PRD-001-009,2026-03-02,1900-01-01 06:06:15,Pemasukan,Penjualan,9000.0,1.0,Cash,,Pemasukan,0,0,Monday,2026-03,2026-03-02/2026-03-08,1,0,6.0
02909BE5-BA4,WRG-004,,2025-02-11,1900-01-01 07:11:26,Pengeluaran,HPP,269895.0,,Transfer,Restok telur 1 peti,Pengeluaran,0,1,Tuesday,2025-02,2025-02-10/2025-02-16,0,0,7.0
A89A5438-649,WRG-005,PRD-005-015,2025-08-12,1900-01-01 11:28:53,Pemasukan,Penjualan,22000.0,1.0,QRIS,,Pemasukan,0,1,Tuesday,2025-08,2025-08-11/2025-08-17,0,0,11.0
081A317D-3DD,WRG-005,PRD-005-007,2026-03-02,1900-01-01 13:56:18,Pemasukan,Penjualan,22000.0,1.0,QRIS,,Pemasukan,0,0,Monday,2026-03,2026-03-02/2026-03-08,1,0,13.0
E7679681-8DD,WRG-005,PRD-005-001,2026-07-02,1900-01-01 18:16:36,Pemasukan,Penjualan,14000.0,1.0,QRIS,,Pemasukan,0,3,Thursday,2026-07,2026-06-29/2026-07-05,1,0,18.0
7C64689D-AB7,WRG-002,PRD-002-022,2026-04-02,1900-01-01 17:17:25,Pemasukan,Penjualan,28000.0,1.0,Cash,,Pemasukan,0,3,Thursday,2026-04,2026-03-30/2026-04-05,1,0,17.0
8CB88584-A39,WRG-001,PRD-001-017,2026-05-04,1900-01-01 19:44:10,Pemasukan,Penjualan,3500.0,1.0,Cash,,Pemasukan,0,0,Monday,2026-05,2026-05-04/2026-05-10,1,0,19.0
A6237E79-E98,WRG-003,PRD-003-006,2026-03-02,1900-01-01 11:03:49,Pemasukan,Penjualan,8000.0,1.0,Cash,,Pemasukan,0,0,Monday,2026-03,2026-03-02/2026-03-08,1,0,11.0
736C0EFB-163,WRG-004,PRD-004-002,2025-11-12,1900-01-01 07:08:38,Pemasukan,Penjualan,3500.0,1.0,Transfer,,Pemasukan,0,2,Wednesday,2025-11,2025-11-10/2025-11-16,0,0,7.0
197FB06A-F7F,WRG-001,PRD-001-007,2026-03-02,1900-01-01 15:07:09,Pemasukan,Penjualan,15000.0,3.0,Cash,,Pemasukan,0,0,Monday,2026-03,2026-03-02/2026-03-08,1,0,15.0
EEAF30D9-F5D,WRG-003,,2025-06-12,1900-01-01 14:39:01,Pengeluaran,HPP,799277.0,,Transfer,Beli gas LPG 3kg isi 10,Pengeluaran,0,3,Thursday,2025-06,2025-06-09/2025-06-15,0,0,14.0
58A5F3B0-220,WRG-005,PRD-005-018,2026-05-01,1900-01-01 09:48:14,Pemasukan,Penjualan,22000.0,1.0,Transfer,,Pemasukan,0,4,Friday,2026-05,2026-04-27/2026-05-03,1,0,9.0
C3F1F0B7-E1E,WRG-002,PRD-002-016,2026-07-02,1900-01-01 18:41:13,Pemasukan,Penjualan,30000.0,3.0,Cash,,Pemasukan,0,3,Thursday,2026-07,2026-06-29/2026-07-05,1,0,18.0
7B7D06F7-D6A,WRG-003,PRD-003-015,2026-04-04,1900-01-01 08:06:29,Pemasukan,Penjualan,5000.0,1.0,Transfer,,Pemasukan,0,5,Saturday,2026-04,2026-03-30/2026-04-05,1,1,8.0
B3ADA23B-3BA,WRG-004,,2025-11-12,1900-01-01 07:02:31,Pengeluaran,HPP,80741.0,,Cash,Beli aqua 1 karton,Pengeluaran,0,2,Wednesday,2025-11,2025-11-10/2025-11-16,0,0,7.0
A5C46EF5-81A,WRG-001,PRD-001-010,2026-08-01,1900-01-01 18:27:01,Pemasukan,Penjualan,24000.0,2.0,Transfer,,Pemasukan,0,5,Saturday,2026-08,2026-07-27/2026-08-02,1,1,18.0
8BD1238E-F7C,WRG-005,PRD-005-024,2026-04-04,1900-01-01 18:25:11,Pemasukan,Penjualan,17500.0,5.0,Cash,,Pemasukan,0,5,Saturday,2026-04,2026-03-30/2026-04-05,1,1,18.0
0C8E1385-22E,WRG-005,,2026-09-03,1900-01-01 07:28:25,Pengeluaran,HPP,977901.0,,Cash,Ambil indomie 2 dus ke distributor,Pengeluaran,0,3,Thursday,2026-09,2026-08-31/2026-09-06,1,0,7.0
D8D7859E-31B,WRG-002,PRD-002-019,2026-03-02,1900-01-01 07:02:36,Pemasukan,Penjualan,7000.0,2.0,QRIS,,Pemasukan,0,0,Monday,2026-03,2026-03-02/2026-03-08,1,0,7.0
30428467-985,WRG-002,PRD-002-018,2025-02-12,1900-01-01 18:26:44,Pemasukan,Penjualan,10000.0,2.0,Cash,,Pemasukan,0,2,Wednesday,2025-02,2025-02-10/2025-02-16,0,0,18.0
435217B4-677,WRG-003,PRD-003-021,2025-06-11,1900-01-01 16:01:10,Pemasukan,Penjualan,17500.0,5.0,Transfer,,Pemasukan,0,2,Wednesday,2025-06,2025-06-09/2025-06-15,0,0,16.0
3E4B7C3A-83F,WRG-001,PRD-001-021,2025-06-10,1900-01-01 08:20:18,Pemasukan,Penjualan,88000.0,2.0,Transfer,,Pemasukan,0,1,Tuesday,2025-06,2025-06-09/2025-06-15,0,0,8.0
880387DD-ED6,WRG-004,PRD-004-013,2025-04-10,1900-01-01 15:15:40,Pemasukan,Penjualan,12000.0,3.0,Cash,,Pemasukan,0,3,Thursday,2025-04,2025-04-07/2025-04-13,0,0,15.0
3D5D09E0-C5D,WRG-004,PRD-004-015,2026-06-04,1900-01-01 11:00:07,Pemasukan,Penjualan,17000.0,1.0,Cash,,Pemasukan,0,3,Thursday,2026-06,2026-06-01/2026-06-07,1,0,11.0
E55A21B3-871,WRG-002,PRD-002-006,2026-03-04,1900-01-01 15:00:45,Pemasukan,Penjualan,56000.0,2.0,Cash,,Pemasukan,0,2,Wednesday,2026-03,2026-03-02/2026-03-08,1,0,15.0
09E2DABD-D02,WRG-002,PRD-002-001,2026-08-01,1900-01-01 06:08:03,Pemasukan,Penjualan,2000.0,1.0,Cash,,Pemasukan,0,5,Saturday,2026-08,2026-07-27/2026-08-02,1,1,6.0
0AADD516-5E4,WRG-004,PRD-004-013,2026-02-03,1900-01-01 13:07:28,Pemasukan,Penjualan,4000.0,1.0,QRIS,,Pemasukan,0,1,Tuesday,2026-02,2026-02-02/2026-02-08,1,0,13.0
F8D38570-F74,WRG-001,PRD-001-016,2026-07-03,1900-01-01 15:55:18,Pemasukan,Penjualan,4000.0,2.0,QRIS,,Pemasukan,0,4,Friday,2026-07,2026-06-29/2026-07-05,1,0,15.0
E719FB4E-091,WRG-003,PRD-003-008,2025-09-10,1900-01-01 08:48:26,Pemasukan,Penjualan,34000.0,1.0,Transfer,,Pemasukan,0,2,Wednesday,2025-09,2025-09-08/2025-09-14,0,0,8.0
4F44EFBB-2A5,WRG-003,PRD-003-004,2025-05-12,1900-01-01 17:31:56,Pemasukan,Penjualan,4000.0,1.0,Cash,,Pemasukan,0,0,Monday,2025-05,2025-05-12/2025-05-18,0,0,17.0
816FAD79-B0B,WRG-002,PRD-002-012,2026-11-03,1900-01-01 13:32:19,Pemasukan,Penjualan,3500.0,1.0,Cash,,Pemasukan,0,1,Tuesday,2026-11,2026-11-02/2026-11-08,1,0,13.0
7A816F13-C74,WRG-002,PRD-002-006,2025-09-10,1900-01-01 07:24:22,Pemasukan,Penjualan,28000.0,1.0,Cash,,Pemasukan,0,2,Wednesday,2025-09,2025-09-08/2025-09-14,0,0,7.0
5121C8A6-673,WRG-005,PRD-005-024,2026-07-03,1900-01-01 17:47:32,Pemasukan,Penjualan,3500.0,1.0,QRIS,,Pemasukan,0,4,Friday,2026-07,2026-06-29/2026-07-05,1,0,17.0
944A4A4D-4D2,WRG-004,PRD-004-003,2026-11-02,1900-01-01 15:55:02,Pemasukan,Penjualan,25000.0,1.0,Cash,,Pemasukan,0,0,Monday,2026-11,2026-11-02/2026-11-08,1,0,15.0
89B34ABE-86D,WRG-002,PRD-002-021,2025-06-11,1900-01-01 08:08:22,Pemasukan,Penjualan,15000.0,1.0,QRIS,,Pemasukan,0,2,Wednesday,2025-06,2025-06-09/2025-06-15,0,0,8.0
8C18F6DE-336,WRG-001,PRD-001-016,2026-02-01,1900-01-01 16:12:50,Pemasukan,Penjualan,2000.0,1.0,Transfer,,Pemasukan,0,6,Sunday,2026-02,2026-01-26/2026-02-01,1,1,16.0
4F679FB1-F0D,WRG-003,PRD-003-010,2025-05-10,1900-01-01 15:58:12,Pemasukan,Penjualan,42000.0,3.0,Cash,,Pemasukan,0,5,Saturday,2025-05,2025-05-05/2025-05-11,0,1,15.0
37543D6C-F81,WRG-001,PRD-001-007,2026-01-01,1900-01-01 13:03:52,Pemasukan,Penjualan,5000.0,1.0,Cash,,Pemasukan,0,3,Thursday,2026-01,2025-12-29/2026-01-04,1,0,13.0
F41CD6BE-F01,WRG-004,PRD-004-011,2025-05-12,1900-01-01 09:39:49,Pemasukan,Penjualan,36000.0,2.0,Cash,,Pemasukan,0,0,Monday,2025-05,2025-05-12/2025-05-18,0,0,9.0
74D9FEA3-6C9,WRG-005,PRD-005-007,2026-07-03,1900-01-01 09:21:00,Pemasukan,Penjualan,22000.0,1.0,Cash,,Pemasukan,0,4,Friday,2026-07,2026-06-29/2026-07-05,1,0,9.0
7B427779-21B,WRG-004,PRD-004-018,2026-03-04,1900-01-01 16:43:36,Pemasukan,Penjualan,1000.0,1.0,Cash,,Pemasukan,0,2,Wednesday,2026-03,2026-03-02/2026-03-08,1,0,16.0
F0FF014E-1D3,WRG-002,PRD-002-022,2025-12-10,1900-01-01 07:02:28,Pemasukan,Penjualan,56000.0,2.0,Cash,,Pemasukan,0,2,Wednesday,2025-12,2025-12-08/2025-12-14,0,0,7.0
92B5A0E5-20A,WRG-001,PRD-001-020,2026-04-01,1900-01-01 11:52:50,Pemasukan,Penjualan,17500.0,5.0,Cash,,Pemasukan,0,2,Wednesday,2026-04,2026-03-30/2026-04-05,1,0,11.0
7B4C2596-7FD,WRG-003,PRD-003-021,2026-05-02,1900-01-01 08:39:45,Pemasukan,Penjualan,3500.0,1.0,QRIS,,Pemasukan,0,5,Saturday,2026-05,2026-04-27/2026-05-03,1,1,8.0
AF0D0545-650,WRG-003,PRD-003-015,2026-10-02,1900-01-01 06:38:43,Pemasukan,Penjualan,10000.0,2.0,Transfer,,Pemasukan,0,4,Friday,2026-10,2026-09-28/2026-10-04,1,0,6.0
56EF8B54-C65,WRG-005,PRD-005-024,2026-12-02,1900-01-01 05:42:01,Pemasukan,Penjualan,3500.0,1.0,Cash,,Pemasukan,0,2,Wednesday,2026-12,2026-11-30/2026-12-06,1,0,5.0
BC0B7A50-882,WRG-002,PRD-002-028,2025-06-10,1900-01-01 11:59:36,Pemasukan,Penjualan,8000.0,1.0,QRIS,,Pemasukan,0,1,Tuesday,2025-06,2025-06-09/2025-06-15,0,0,11.0
0324F0B6-348,WRG-005,PRD-005-019,2025-01-10,1900-01-01 11:01:01,Pemasukan,Penjualan,88000.0,10.0,Transfer,,Pemasukan,0,4,Friday,2025-01,2025-01-06/2025-01-12,0,0,11.0
B19D8EE8-DDC,WRG-004,PRD-004-008,2025-04-10,,Pemasukan,Penjualan,88000.0,1.0,Transfer,,Pemasukan,1,3,Thursday,2025-04,2025-04-07/2025-04-13,0,0,
86B0A359-192,WRG-001,PRD-001-020,2026-04-01,1900-01-01 12:28:42,Pemasukan,Penjualan,3500.0,1.0,Cash,,Pemasukan,0,2,Wednesday,2026-04,2026-03-30/2026-04-05,1,0,12.0
B8D1DD1F-A89,WRG-001,PRD-001-004,2025-05-11,1900-01-01 13:48:29,Pemasukan,Penjualan,34000.0,1.0,QRIS,,Pemasukan,0,6,Sunday,2025-05,2025-05-05/2025-05-11,0,1,13.0
031CBAAF-972,WRG-002,PRD-002-002,2025-05-10,1900-01-01 16:41:38,Pemasukan,Penjualan,25000.0,1.0,Cash,,Pemasukan,0,5,Saturday,2025-05,2025-05-05/2025-05-11,0,1,16.0
FDD72E9C-D34,WRG-001,PRD-001-004,2025-03-12,1900-01-01 17:15:33,Pemasukan,Penjualan,34000.0,1.0,Cash,,Pemasukan,0,2,Wednesday,2025-03,2025-03-10/2025-03-16,0,0,17.0
AF14F024-972,WRG-002,PRD-002-012,2026-06-04,1900-01-01 05:34:05,Pemasukan,Penjualan,3500.0,1.0,QRIS,,Pemasukan,0,3,Thursday,2026-06,2026-06-01/2026-06-07,1,0,5.0
97EBF09B-1B3,WRG-005,PRD-005-006,2026-05-04,1900-01-01 11:44:29,Pemasukan,Penjualan,3500.0,1.0,Cash,,Pemasukan,0,0,Monday,2026-05,2026-05-04/2026-05-10,1,0,11.0
FB1216C1-A13,WRG-003,PRD-003-016,2026-07-03,1900-01-01 08:14:46,Pemasukan,Penjualan,88000.0,3.0,Cash,,Pemasukan,0,4,Friday,2026-07,2026-06-29/2026-07-05,1,0,8.0
7644FBCA-508,WRG-004,PRD-004-007,2026-09-01,1900-01-01 11:13:26,Pemasukan,Penjualan,16000.0,2.0,QRIS,,Pemasukan,0,1,Tuesday,2026-09,2026-08-31/2026-09-06,1,0,11.0
E4134897-E28,WRG-003,PRD-003-004,2026-01-01,,Pemasukan,Penjualan,12000.0,3.0,QRIS,,Pemasukan,1,3,Thursday,2026-01,2025-12-29/2026-01-04,1,0,
7FD72670-84F,WRG-003,PRD-003-023,2026-08-02,1900-01-01 16:24:05,Pemasukan,Penjualan,25000.0,1.0,QRIS,,Pemasukan,0,6,Sunday,2026-08,2026-07-27/2026-08-02,1,1,16.0
DCB7A9E2-176,WRG-005,PRD-005-026,2025-06-12,1900-01-01 08:42:29,Pemasukan,Penjualan,8000.0,1.0,Cash,,Pemasukan,0,3,Thursday,2025-06,2025-06-09/2025-06-15,0,0,8.0
8B8CB6C7-325,WRG-003,PRD-003-010,2026-11-02,1900-01-01 07:33:52,Pemasukan,Penjualan,14000.0,1.0,QRIS,,Pemasukan,0,0,Monday,2026-11,2026-11-02/2026-11-08,1,0,7.0
D29D2CDE-A21,WRG-003,PRD-003-001,2026-10-03,1900-01-01 11:12:48,Pemasukan,Penjualan,8000.0,1.0,QRIS,,Pemasukan,0,5,Saturday,2026-10,2026-09-28/2026-10-04,1,1,11.0
8596B9EF-F18,WRG-004,PRD-004-017,2025-08-11,1900-01-01 09:35:17,Pemasukan,Penjualan,7000.0,2.0,QRIS,,Pemasukan,0,0,Monday,2025-08,2025-08-11/2025-08-17,0,0,9.0
795C8C13-5D5,WRG-003,PRD-003-001,2026-06-04,1900-01-01 16:34:09,Pemasukan,Penjualan,8000.0,1.0,QRIS,,Pemasukan,0,3,Thursday,2026-06,2026-06-01/2026-06-07,1,0,16.0
43968BF5-F17,WRG-002,PRD-002-019,2026-01-01,1900-01-01 18:13:45,Pemasukan,Penjualan,7000.0,2.0,Cash,,Pemasukan,0,3,Thursday,2026-01,2025-12-29/2026-01-04,1,0,18.0
9A1F8FEA-D56,WRG-003,PRD-003-021,2026-06-03,1900-01-01 05:03:03,Pemasukan,Penjualan,3500.0,1.0,QRIS,,Pemasukan,0,2,Wednesday,2026-06,2026-06-01/2026-06-07,1,0,5.0
D2FEE93C-166,WRG-001,PRD-001-006,2026-06-03,1900-01-01 15:50:24,Pemasukan,Penjualan,25000.0,1.0,Cash,,Pemasukan,0,2,Wednesday,2026-06,2026-06-01/2026-06-07,1,0,15.0
B1A79A88-EDD,WRG-004,PRD-004-002,2026-06-04,1900-01-01 16:18:35,Pemasukan,Penjualan,10500.0,3.0,Cash,,Pemasukan,0,3,Thursday,2026-06,2026-06-01/2026-06-07,1,0,16.0
22056AC0-8F4,WRG-001,PRD-001-016,2025-12-10,1900-01-01 15:52:45,Pemasukan,Penjualan,2000.0,1.0,Transfer,,Pemasukan,0,2,Wednesday,2025-12,2025-12-08/2025-12-14,0,0,15.0
B8CFDAFC-DBF,WRG-002,PRD-002-014,2026-01-01,1900-01-01 11:45:12,Pemasukan,Penjualan,14000.0,1.0,QRIS,,Pemasukan,0,3,Thursday,2026-01,2025-12-29/2026-01-04,1,0,11.0
3D7EFF39-244,WRG-002,PRD-002-021,2026-05-04,1900-01-01 05:46:40,Pemasukan,Penjualan,15000.0,1.0,Transfer,,Pemasukan,0,0,Monday,2026-05,2026-05-04/2026-05-10,1,0,5.0
0CD17694-B76,WRG-005,PRD-005-020,2025-12-12,1900-01-01 05:01:37,Pemasukan,Penjualan,2000.0,1.0,Cash,,Pemasukan,0,4,Friday,2025-12,2025-12-08/2025-12-14,0,0,5.0
7D45DFC7-E3C,WRG-003,PRD-003-005,2026-06-02,1900-01-01 07:45:30,Pemasukan,Penjualan,18000.0,1.0,Cash,,Pemasukan,0,1,Tuesday,2026-06,2026-06-01/2026-06-07,1,0,7.0
BD617B0C-734,WRG-004,PRD-004-007,2026-07-03,1900-01-01 17:28:25,Pemasukan,Penjualan,8000.0,1.0,Cash,,Pemasukan,0,4,Friday,2026-07,2026-06-29/2026-07-05,1,0,17.0
A652DB80-62D,WRG-002,PRD-002-018,2026-02-03,1900-01-01 17:57:30,Pemasukan,Penjualan,25000.0,5.0,Cash,,Pemasukan,0,1,Tuesday,2026-02,2026-02-02/2026-02-08,1,0,17.0
EA32752B-AF1,WRG-004,PRD-004-015,2026-08-01,1900-01-01 15:16:45,Pemasukan,Penjualan,34000.0,2.0,Cash,,Pemasukan,0,5,Saturday,2026-08,2026-07-27/2026-08-02,1,1,15.0
07869122-692,WRG-005,,2026-09-04,1900-01-01 13:03:52,Pengeluaran,HPP,790250.0,,QRIS,,Pengeluaran,0,4,Friday,2026-09,2026-08-31/2026-09-06,1,0,13.0
771F3577-BEC,WRG-003,PRD-003-023,2025-10-10,1900-01-01 05:05:57,Pemasukan,Penjualan,25000.0,1.0,Cash,,Pemasukan,0,4,Friday,2025-10,2025-10-06/2025-10-12,0,0,5.0
B00F1865-A56,WRG-002,PRD-002-001,2026-03-04,1900-01-01 17:35:04,Pemasukan,Penjualan,10000.0,5.0,Cash,,Pemasukan,0,2,Wednesday,2026-03,2026-03-02/2026-03-08,1,0,17.0
0D9ED439-80C,WRG-004,PRD-004-017,2026-06-04,1900-01-01 16:38:54,Pemasukan,Penjualan,3500.0,1.0,Transfer,,Pemasukan,0,3,Thursday,2026-06,2026-06-01/2026-06-07,1,0,16.0
19185C2D-BEB,WRG-001,PRD-001-003,2026-06-04,1900-01-01 17:34:28,Pemasukan,Penjualan,22000.0,1.0,Cash,,Pemasukan,0,3,Thursday,2026-06,2026-06-01/2026-06-07,1,0,17.0
A2F9D542-9EA,WRG-001,PRD-001-003,2026-12-02,1900-01-01 15:18:32,Pemasukan,Penjualan,22000.0,1.0,Cash,,Pemasukan,0,2,Wednesday,2026-12,2026-11-30/2026-12-06,1,0,15.0
953D78DE-6C7,WRG-003,PRD-003-014,2026-10-02,1900-01-01 15:27:57,Pemasukan,Penjualan,10000.0,1.0,Cash,,Pemasukan,0,4,Friday,2026-10,2026-09-28/2026-10-04,1,0,15.0
21D32DA4-4A9,WRG-001,PRD-001-008,2026-11-03,1900-01-01 11:49:20,Pemasukan,Penjualan,36000.0,2.0,Cash,,Pemasukan,0,1,Tuesday,2026-11,2026-11-02/2026-11-08,1,0,11.0
52C18DA5-447,WRG-004,PRD-004-014,2026-10-03,1900-01-01 06:48:40,Pemasukan,Penjualan,2000.0,1.0,Cash,,Pemasukan,0,5,Saturday,2026-10,2026-09-28/2026-10-04,1,1,6.0
