id_transaksi,id_warung,id_produk,tanggal,jam_transaksi,jenis,kategori,nominal,qty,metode_bayar,catatan
29BE30AB-933,WRG-005,PRD-005-008,2025-10-01,12:05:55,pemasukan,Penjualan,21000.0,3.0,QRIS,
56BC6C4E-BCE,WRG-002,PRD-002-017,2025-11-25,09:19:23,Pemasukan,Penjualan,17000.0,1.0,scan,
1B44AB00-2C5,WRG-001,PRD-001-009,2025-12-12,06:54:53,Pemasukan,Penjualan,27000.0,3.0,Cash,
3FB5ADF6-C3F,WRG-005,PRD-005-002,2025-10-25,11:25:40,Pemasukan,Penjualan,145000.0,1.0,QRIS,
CF1C2DB8-BFC,WRG-003,PRD-003-008,2026-04-18,16:35:58,Pemasukan,Penjualan,34000.0,1.0,QRIS,
112F772C-6A8,WRG-005,PRD-005-026,2026-03-27,07:17:57,Pemasukan,Penjualan,8000.0,1.0,Transfer,
A66BCAD3-E29,WRG-004,PRD-004-013,2026-03-15,08:29:46,Pemasukan,Penjualan,8000.0,2.0,Cash,
4A2B7B98-D57,WRG-003,PRD-003-021,2026-03-23,09:48:55,Pemasukan,Penjualan,10500.0,3.0,QRIS,
1B30D0BC-50A,WRG-003,PRD-003-001,2026-01-04,17:00:56,Pemasukan,Penjualan,8000.0,1.0,Transfer,
2445DFCE-EB1,WRG-004,PRD-004-018,2025-10-18,13:05:31,Pemasukan,Penjualan,1000.0,1.0,QRIS,
36D5789E-B6A,WRG-001,PRD-001-011,2025-12-27,08:58:52,Pemasukan,Penjualan,145000.0,1.0,QRIS,
D69B4A48-9BB,WRG-001,PRD-001-010,2026/04/12,19:31:49,Pemasukan,Penjualan,24000.0,2.0,QRIS,
3A20E7A6-BBF,WRG-005,PRD-005-019,2026-02-26,07:57:42,Pemasukan,Penjualan,285000.0,3.0,QRIS,
B7EAA67A-9BC,WRG-001,PRD-001-004,2026-03-18,05:50:27,Pemasukan,Penjualan,34000.0,1.0,QRIS,
7F16BE78-6FF,WRG-002,PRD-002-025,2026-03-10,16:20:16,Pemasukan,Penjualan,3500.0,1.0,cash ,
CFD278D8-849,WRG-002,PRD-002-012,2025-12-25,09:50:13,Pemasokan,Penjualan,3500.0,1.0,Cash,
ECEEBAC7-9EE,WRG-005,PRD-005-015,2026-04-09,,Pemasukan,Penjualan,22000.0,1.0,Transfer,
AF8F2938-314,WRG-005,PRD-005-008,14-02-2026,12:00:05,Pemasukan,Penjualan,14000.0,2.0,QRIS,
84CD5482-870,WRG-003,PRD-003-013,2026-04-08,,Pemasukan,Penjualan,15000.0,1.0,Cash,
9C458E5D-1B3,WRG-005,PRD-005-006,2026-04-02,17:45:09,Pemasukan,Penjualan,7000.0,2.0,Cash,
F77F5575-1B9,WRG-002,PRD-002-023,2026-01-06,07:27:39,Pemasukan,Penjualan,22000.0,1.0,Cash,
2FEDD146-F29,WRG-004,PRD-004-012,2026-02-23,17:41:03,Pemasukan,Penjualan,14000.0,1.0,Cash,
7FD2F328-FBC,WRG-005,PRD-005-008,2026-04-06,13:25:26,Pemasukan,Penjualan,35000.0,5.0,Cash,
55316239-93F,WRG-003,PRD-003-016,2026-04-01,06:39:58,Pemasukan,Penjualan,475000.0,5.0,QRIS,
19B8FFE0-170,WRG-004,PRD-004-002,19-10-2025,15:14:57,Pemasukan,Operasional,17500.0,5.0,Cash,
09958EFB-0DF,WRG-001,PRD-001-011,2025-12-08,16:08:52,Pemasukan,Penjualan,290000.0,2.0,Cash,
AF7DA0A5-494,WRG-001,PRD-001-008,2025-12-01,18:45:48,Pemasukan,Penjualan,36000.0,2.0,Cash,
7457F393-19E,WRG-005,PRD-005-009,2025-10-04,17:26:44,Pemasukan,Penjualan,25000.0,1.0,Cash,
8E6985DF-BDE,WRG-001,PRD-001-002,2026-03-16,09:36:45,Pemasukan,Penjualan,51000.0,3.0,Transfer,
F85F8233-846,WRG-004,PRD-004-019,2025-10-09,12:26:11,Pemasukan,Penjualan,10500.0,3.0,Transfer,
D4BE8226-5FE,WRG-003,PRD-003-023,2026-02-20,16:22:21,Pemasukan,Penjualan,25000.0,1.0,Cash,
B22839DB-611,WRG-001,PRD-001-002,2026-01-08,16:44:47,Pemasukan,Penjualan,17000.0,1.0,QRIS,
1519E72F-192,WRG-002,PRD-002-001,2026-04-11,15:23:22,Pemasukan,Penjualan,2000.0,1.0,Cash,
1F93EFE4-591,WRG-003,PRD-003-012,2026-04-05,05:01:57,Pemasukan,Penjualan,12000.0,1.0,Cash,
2BDA8EE7-FCD,WRG-005,PRD-005-002,2026-04-11,07:17:51,Pemasukan,Penjualan,145000.0,1.0,Cash,
840F06DB-BD0,WRG-003,PRD-003-004,2025-11-13,09:54:14,Pemasukan,Penjualan,12000.0,3.0,Cash,
1F8E0A72-535,WRG-002,PRD-002-002,2026-02-02,06:07:19,Pemasukan,Penjualan,25000.0,1.0,Cash,
17513DDB-214,WRG-003,PRD-003-015,2025-12-15,06:29:24,Pemasukan,Penjualan,10000.0,2.0,Cash,
F951583D-AD2,WRG-002,PRD-002-014,2026-03-27,06:10:48,Pemasukan,Penjualan,42000.0,3.0,QRIS,
75F186D8-79D,WRG-004,PRD-004-006,2025-11-25,16:49:56,Pemasukan,Penjualan,3500.0,1.0,QRIS,
4F153D91-D63,WRG-005,PRD-005-025,2026-03-16,16:48:41,Pemasukan,Penjualan,8000.0,1.0,Cash,
8950208F-4D9,WRG-002,PRD-002-020,2026-04-04,09:06:21,Pemasukan,Penjualan,12000.0,1.0,Cash,
6B6BB16E-C57,WRG-001,PRD-001-010,2026-03-10,13:44:45,Pemasukan,Penjualan,12000.0,1.0,Cash,
A72A7450-6C1,WRG-005,PRD-005-011,2025-12-01,08:22:39,Pemasukan,Penjualan,8000.0,2.0,Cash,
0DDD6A0C-F8D,WRG-004,PRD-004-009,2026-01-02,08:55:28,Pemasukan,Penjualan,8000.0,1.0,Cash,
C07E0A1A-33A,WRG-004,PRD-004-009,2025-12-18,17:16:05,Pemasukan,Penjualan,8000.0,1.0,QRIS,
3472F450-167,WRG-003,PRD-003-017,2026-02-06,13:59:24,Pemasukan,Penjualan,10500.0,3.0,Transfer,
4ADAFA4B-B02,WRG-001,PRD-001-016,2026-03-01,17:13:35,PEMASUKAN,Penjualan,4000.0,2.0,Cash,
FC160E9C-409,WRG-001,PRD-001-015,2026-01-05,05:45:44,Pemasukan,Penjualan,44000.0,2.0,Cash,
726C2F69-E5D,WRG-003,PRD-003-013,2026-02-03,06:48:06,Pemasukan,Penjualan,15000.0,1.0,Cash,
A29A1794-857,WRG-004,,2025-12-01,07:18:05,expense,HPP,904255.0,,Transfer,Restok telur 1 peti
3499C7B3-D58,WRG-005,PRD-005-013,2025-12-09,13:37:46,Pemasukan,Penjualan,5000.0,1.0,QRIS,
36FC60FB-811,WRG-003,PRD-003-001,2026-03-28,15:47:22,Pemasukan,Penjualan,8000.0,1.0,Cash,
356C4514-7EC,WRG-001,PRD-001-014,2026-01-02,13:21:06,Pemasukan,Penjualan,28000.0,1.0,Cash,
8BBCFB91-CC0,WRG-002,PRD-002-024,2026-03-24,11:05:36,Pemasukan,Penjualan,7000.0,1.0,Cash,
31D2EF4E-30F,WRG-005,PRD-005-013,2025-10-24,11:02:17,Pemasukan,Penjualan,5000.0,1.0,Cash,
06904E42-C1F,WRG-005,PRD-005-005,2026-01-23,17:14:14,Pemasukan,Penjualan,28000.0,1.0,Transfer,
034F054A-CE7,WRG-005,PRD-005-022,2025-10-12,11:40:24,Pemasukan,Penjualan,15000.0,1.0,QRIS,
EEF7A5F1-3D5,WRG-005,PRD-005-005,2026-03-25,05:10:05,Pemasukan,Penjualan,56000.0,2.0,QRIS,
A361DD58-DBC,WRG-002,PRD-002-024,2025-10-15,11:29:20,Pemasukan,Penjualan,7000.0,1.0,QRIS,
AB08B597-DA3,WRG-001,PRD-001-006,2025-11-02,20:14:41,Pemasukan,Penjualan,25000.0,1.0,Transfer,
BD91E7FE-F44,WRG-005,PRD-005-005,2026-01-22,16:16:44,pemasukan,Penjualan,56000.0,2.0,Cash,
3C77D8B7-EFF,WRG-001,PRD-001-003,2025-10-29,17:21:41,PEMASUKAN,Penjualan,22000.0,1.0,QRIS,
F37E665B-0B1,WRG-001,PRD-001-007,2025-10-13,09:26:48,Pemasukan,Penjualan,5000.0,1.0,Transfer,
0BA937F0-BA0,WRG-001,PRD-001-013,2025-11-22,07:29:37,Pemasukan,Penjualan,8000.0,1.0,Cash,
D7A08F16-5D1,WRG-004,PRD-004-002,2026-02-03,11:33:26,Pemasukan,Penjualan,3500.0,1.0,QRIS,
3171456F-EC8,WRG-003,PRD-003-012,2026-04-16,08:08:32,Pemasukan,Penjualan,36000.0,3.0,Cash,
A9509326-D9A,WRG-004,PRD-004-001,2025-12-13,05:19:57,Pemasukan,Penjualan,56000.0,2.0,Cash,
FDC2102F-A63,WRG-004,PRD-004-010,2026-04-19,16:39:09,Pemasukan,Penjualan,18000.0,2.0,Tunai,
8AC6BFBA-6B6,WRG-001,PRD-001-006,2026-04-09,16:00:31,Pemasukan,Penjualan,75000.0,3.0,Cash,
19B2EE37-F4F,WRG-004,PRD-004-008,2025-11-22,17:55:19,Pemasukan,Penjualan,290000.0,2.0,Cash,
44813072-866,WRG-002,PRD-002-021,2025-11-02,13:30:38,Pemasukan,Penjualan,15000.0,1.0,QRIS,
96639870-964,WRG-002,PRD-002-023,2025-12-11,15:04:04,Pemasukan,Penjualan,22000.0,1.0,Cash,
B66DF23A-C28,WRG-001,PRD-001-002,2026-01-10,05:42:53,Pemasukan,Penjualan,17000.0,1.0,Cash,
C0DF3632-4BC,WRG-004,PRD-004-010,2026-04-08,15:45:31,Pemasukan,Penjualan,45000.0,5.0,Cash,
62758328-7C5,WRG-002,PRD-002-008,2026-02-22,15:01:48,Pemasukan,Penjualan,18000.0,1.0,QRIS,
1EC87652-6DD,WRG-004,PRD-004-011,2026-01-20,16:39:41,Pemasukan,Penjualan,18000.0,1.0,Cash,
0EA973D0-2CC,WRG-004,PRD-004-014,2025-12-26,11:34:11,Pemasukan,Penjualan,6000.0,3.0,Transfer,
F1E05A09-C8E,WRG-005,PRD-005-005,2025-12-01,17:23:26,Pemasukan,Penjualan,84000.0,3.0,Cash,
18AFC8B5-40D,WRG-005,PRD-005-024,2026-01-03,15:33:14,Pemasukan,Operasional,10500.0,3.0,Cash,
6E7FA760-69D,WRG-004,PRD-004-017,2026/01/10,15:34:30,Pemasukan,Penjualan,7000.0,2.0,QRIS,
58F8A83C-DF9,WRG-002,PRD-002-024,2026-03-14,12:40:35,Pemasukan,Penjualan,21000.0,3.0,QRIS,
3AF5B593-8C1,WRG-002,PRD-002-004,2026-03-20,12:24:16,Pemasukan,Penjualan,7000.0,2.0,QRIS,
40558AC7-9E4,WRG-001,,2026-01-26,07:24:41,Pengeluaran,Operasional,87250.0,,Cash,Bayar parkir pasar
7EE97B96-BC1,WRG-001,PRD-001-021,2026-04-15,20:14:25,Pemasukan,Penjualan,190000.0,2.0,Cash,
A0F9AC0E-9F5,WRG-003,PRD-003-016,2026-02-24,05:09:54,Pemasukan,Penjualan,95000.0,1.0,Cash,
7EF8E3EE-913,WRG-003,PRD-003-018,2026-03-23,08:51:54,Pemasukan,Penjualan,1000.0,1.0,Transfer,
D7EB613B-C9E,WRG-005,PRD-005-017,2026-03-11,16:32:29,Pemasukan,Penjualan,10000.0,1.0,Cash,
DB6C3B2D-2AC,WRG-001,PRD-001-002,2025-12-19,13:29:07,pemasukan,Penjualan,17000.0,1.0,QRIS,
BE1F49A9-5DB,WRG-003,PRD-003-005,2026-02-20,05:00:35,Pemasukan,Penjualan,18000.0,1.0,Cash,
7A0073BA-2A7,WRG-002,PRD-002-004,2026-01-03,06:13:05,Pemasukan,Penjualan,17500.0,5.0,Cash,
9F075CF4-40E,WRG-005,PRD-005-029,2026-03-24,11:05:26,Pemasukan,Penjualan,12000.0,1.0,Transfer,
9E97B4A3-771,WRG-005,PRD-005-016,2026-01-23,13:24:54,Pemasukan,Penjualan,1000.0,1.0,cash ,
5CC3421F-E38,WRG-003,PRD-003-008,2026-01-06,11:38:21,Pemasukan,Penjualan,68000.0,2.0,Cash,
44CED53F-240,WRG-003,PRD-003-005,2025-11-06,09:52:15,Pemasukan,Penjualan,18000.0,1.0,Transfer,
F4FA5466-3A3,WRG-002,,2026-02-18,13:36:17,Pengeluaran,Operasional,90464.0,,QRIS,Bayar listrik warung
42080067-8D5,WRG-005,PRD-005-024,2025-11-12,16:34:46,Pemasukan,Penjualan,10500.0,3.0,Cash,
E1851FE4-688,WRG-002,PRD-002-015,2025-10-23,13:19:49,Pemasukan,Penjualan,34000.0,1.0,Cash,
19D8A10C-364,WRG-003,PRD-003-015,2026-03-28,11:37:32,Pemasukan,Penjualan,5000.0,1.0,Cash,
53BB5D00-980,WRG-001,PRD-001-020,2025-12-10,12:57:08,Pemasukan,Penjualan,3500.0,1.0,Cash,
F40E3488-435,WRG-004,PRD-004-009,2025-10-05,07:42:19,Pemasukan,Penjualan,16000.0,2.0,QRIS,
327FBB26-202,WRG-001,PRD-001-006,2026-02-25,05:42:14,Pemasukan,Penjualan,25000.0,1.0,QRIS,
2E35ACD3-86E,WRG-005,PRD-005-020,2025-12-08,09:40:26,Pemasukan,Penjualan,4000.0,2.0,QRIS,
8EBAA3E1-BA3,WRG-004,,2026-01-28,08:54:57,Pengeluaran,HPP,377079.0,,Cash,Restok gula & tepung
46A9BFA3-6EE,WRG-004,PRD-004-014,2026-04-08,07:42:15,Pemasukan,Penjualan,2000.0,1.0,QRIS,
1524949B-0D5,WRG-004,PRD-004-019,2026-02-01,06:28:58,Pemasukan,Penjualan,3500.0,1.0,Cash,
F98E7427-B40,WRG-001,PRD-001-016,2026-01-03,17:01:25,Pemasukan,Penjualan,6000.0,3.0,QRIS,
BE26BED7-5BC,WRG-004,PRD-004-012,2026-03-23,11:07:51,Pemasukan,Penjualan,42000.0,3.0,QRIS,
5FB2E3C0-95C,WRG-003,,2026-02-16,14:13:22,keluar,Operasional,58574.0,,Transfer,
27996355-5D5,WRG-005,PRD-005-013,2026-03-14,07:18:51,Pemasukan,Penjualan,5000.0,1.0,QRIS,
3584A88C-855,WRG-003,,2025-12-22,06:32:03,Pengeluaran,HPP,1360723.0,,Transfer,Beli aqua 1 karton
F339D262-36E,WRG-005,PRD-005-005,2026-03-02,07:19:07,Pemasukan,Penjualan,28000.0,1.0,QRIS,
8064024E-223,WRG-003,PRD-003-003,2026-01-21,17:24:35,Pemasukan,Penjualan,7000.0,1.0,Cash,
BFEDB99D-7C2,WRG-002,PRD-002-002,2026-03-08,07:10:39,income,Penjualan,75000.0,3.0,Cash,
50E99FDE-6F4,WRG-005,PRD-005-024,2025-12-08,06:32:17,Pemasukan,Penjualan,7000.0,2.0,Cash,
F449CAFB-605,WRG-002,PRD-002-020,2026-02-28,06:58:27,Pemasukan,Penjualan,12000.0,1.0,QRIS,
FCEC6C96-7A2,WRG-005,PRD-005-006,2025-11-16,16:01:11,Pemasukan,Penjualan,3500.0,1.0,Cash,
24347417-4F4,WRG-003,PRD-003-016,2025-11-01,06:29:00,Pemasukan,Penjualan,95000.0,1.0,QRIS,
FC90A5E5-471,WRG-002,,2025-10-02,07:46:00,Pengeluaran,HPP,1375623.0,,Cash,Beli gas LPG 3kg isi 10
5688AB80-EE3,WRG-001,PRD-001-021,2025-10-26,08:44:57,Pemasukan,Penjualan,475000.0,5.0,Transfer,
CFA93204-FD4,WRG-003,PRD-003-003,2026-03-05,11:57:21,PEMASUKAN,Penjualan,70000.0,10.0,Cash,
00A6856F-C4C,WRG-005,PRD-005-029,2026-03-11,15:47:47,Pemasukan,Penjualan,24000.0,2.0,Cash,
FA56B91C-9ED,WRG-002,PRD-002-001,2025-10-15,08:29:30,Pemasukan,Penjualan,2000.0,1.0,QRIS,
6D9944FF-717,WRG-002,PRD-002-014,2026-03-16,09:10:08,Pemasukan,Penjualan,70000.0,5.0,QRIS,
0A5FC0DD-2C6,WRG-003,PRD-003-022,2026-01-24,08:34:42,Pemasukan,Penjualan,8000.0,1.0,QRIS,
113E132A-BD0,WRG-003,PRD-003-014,2026-03-15,07:52:02,Pemasukan,Penjualan,10000.0,1.0,TF,
86862B63-035,WRG-002,PRD-002-002,2026-01-16,13:22:22,Pemasukan,Penjualan,25000.0,1.0,QRIS,
798DE462-28B,WRG-001,PRD-001-009,2026-01-31,07:05:19,Pemasukan,Penjualan,9000.0,1.0,Transfer,
3D441129-FC5,WRG-003,PRD-003-010,2025-11-22,12:46:50,income,Penjualan,70000.0,5.0,Cash,
BB0296AA-03D,WRG-002,PRD-002-006,2026-03-02,07:19:59,Pemasukan,Penjualan,28000.0,1.0,Transfer,
C242F683-2C3,WRG-002,PRD-002-012,2026-01-06,08:03:26,Pemasukan,Penjualan,10500.0,3.0,Cash,
E56E987A-F6A,WRG-003,PRD-003-003,2026-03-24,11:46:33,Pemasukan,Penjualan,7000.0,1.0,QRIS,
9A8C3A34-D90,WRG-003,PRD-003-016,2026-02-04,11:56:07,Pemasukan,Penjualan,95000.0,1.0,Cash,
FD074B5E-458,WRG-002,PRD-002-014,2026-03-06,09:35:30,income,Penjualan,14000.0,1.0,Transfer,
5E327728-47E,WRG-004,PRD-004-002,2026-03-23,19:46:34,Pemasukan,Penjualan,3500.0,1.0,TRANSFER,
F4D30511-F56,WRG-005,PRD-005-003,2026-01-07,16:23:02,Pemasukan,Penjualan,8000.0,1.0,Cash,
15616A1C-2A4,WRG-004,PRD-004-009,2026-01-16,17:42:14,Pemasukan,Penjualan,8000.0,1.0,Cash,
00C1F812-CF0,WRG-002,PRD-002-016,2025-11-09,06:13:29,Pemasukan,Penjualan,50000.0,5.0,Cash,
A827AD63-FB0,WRG-005,PRD-005-028,2026-04-12,17:23:25,Pemasukan,Penjualan,9000.0,1.0,QRIS,
1B14260C-3C9,WRG-001,PRD-001-017,2026-01-31,12:38:29,Pemasukan,Penjualan,3500.0,1.0,QRIS,
3DEAB3A1-BD7,WRG-002,PRD-002-011,2025-12-08,06:28:42,Pemasukan,Penjualan,16000.0,2.0,QRIS,
89CDA874-6B0,WRG-001,PRD-001-021,2026-02-01,06:25:10,Pemasukan,Penjualan,95000.0,1.0,Cash,
DEBB726D-6C0,WRG-001,PRD-001-016,2025-11-15,08:41:09,Pemasukan,Penjualan,6000.0,3.0,QRIS,
50B3C79B-30B,WRG-003,PRD-003-018,2026-03-01,17:01:23,Pemasukan,Penjualan,1000.0,1.0,Cash,
CBBF7B23-D57,WRG-005,PRD-005-011,2025-11-22,19:02:01,masuk,Penjualan,20000.0,5.0,Cash,
B2A41094-215,WRG-005,PRD-005-018,2026-01-13,09:11:38,Pemasukan,Penjualan,44000.0,2.0,QRIS,
C0985ABA-21F,WRG-004,PRD-004-003,2026-03-13,20:19:30,Pemasukan,Penjualan,25000.0,1.0,Transfer,
E1CEF2E8-89C,WRG-004,PRD-004-015,2025-11-19,17:45:06,Pemasukan,Penjualan,17000.0,1.0,Transfer,
3AD38492-A8E,WRG-003,PRD-003-010,2025-12-31,05:00:09,Pemasukan,Penjualan,14000.0,1.0,Cash,
41370396-372,WRG-003,PRD-003-016,2025-10-29,11:37:49,pemasukan,Penjualan,285000.0,3.0,Transfer,
CD21A485-A5A,WRG-002,PRD-002-019,2025-11-20,07:47:17,Pemasukan,Penjualan,7000.0,2.0,Cash,
AD5E8F43-7F5,WRG-002,PRD-002-021,2025-12-24,15:58:30,Pemasukan,Penjualan,15000.0,1.0,,
F023EDDD-E3B,WRG-001,PRD-001-005,2026-03-08,05:36:15,Pemasokan,Penjualan,5000.0,1.0,,
A8C5D31B-9E3,WRG-001,PRD-001-020,2025-11-27,07:22:23,Pemasukan,Penjualan,10500.0,3.0,QRIS,
6941B70F-630,WRG-004,PRD-004-017,2026-04-03,06:11:44,Pemasukan,Penjualan,3500.0,1.0,cash,
62D4D117-D1B,WRG-001,PRD-001-016,2026-03-01,11:50:37,Pemasukan,Penjualan,6000.0,3.0,Cash,
57673B4C-304,WRG-003,PRD-003-011,2026-03-12,17:32:16,Pemasukan,Penjualan,12000.0,1.0,Cash,
D4512106-878,WRG-001,PRD-001-016,2026-01-17,16:17:21,Pemasokan,Penjualan,6000.0,3.0,Cash,
B9059550-04B,WRG-002,PRD-002-012,2025-11-15,06:51:36,Pemasukan,HPP,35000.0,10.0,QRIS,
954AF1D1-3FD,WRG-004,PRD-004-001,2025-12-19,09:24:04,Pemasukan,Penjualan,28000.0,1.0,Cash,
6514A986-E3A,WRG-001,PRD-001-012,2025-11-18,05:17:17,Pemasukan,Penjualan,225000.0,3.0,Transfer,
2C7E0EA6-123,WRG-002,PRD-002-024,2025-11-06,16:30:05,Pemasukan,Penjualan,21000.0,3.0,Cash,
0C746849-4DF,WRG-004,PRD-004-009,2025-11-14,19:52:31,Pemasukan,Penjualan,8000.0,1.0,QRIS,
D748F6A0-78F,WRG-003,PRD-003-001,2026-04-10,15:49:01,Pemasukan,Penjualan,24000.0,3.0,Transfer,
53374763-CDA,WRG-002,PRD-002-019,2026/04/18,16:27:36,Pemasukan,Penjualan,10500.0,3.0,Cash,
B28D51FB-98A,WRG-002,PRD-002-022,2025-12-10,16:24:46,Pemasukan,Penjualan,28000.0,1.0,qris,
C4B7C1D7-CB3,WRG-004,PRD-004-017,2025-11-05,17:45:19,Pemasukan,Penjualan,3500.0,1.0,Cash,
B2FF7126-C6A,WRG-003,PRD-003-007,2026-04-08,05:39:15,Pemasukan,Penjualan,290000.0,2.0,Cash,
6240926C-581,WRG-004,PRD-004-006,2025-10-21,11:27:38,Pemasukan,Penjualan,3500.0,1.0,Cash,
B2EE8B86-D9E,WRG-002,PRD-002-010,2026-03-13,07:57:17,Pemasukan,Penjualan,5000.0,1.0,QRIS,
348159E9-32F,WRG-004,PRD-004-015,2025-10-04,16:36:45,Pemasukan,Penjualan,17000.0,1.0,QRIS,
E396FBBC-668,WRG-003,PRD-003-005,2026-02-14,06:15:16,Pemasukan,Penjualan,18000.0,1.0,QRIS,
D695B0ED-D2C,WRG-003,PRD-003-023,2025-11-01,,Pemasukan,Penjualan,25000.0,1.0,Transfer,
1571B29B-D73,WRG-004,PRD-004-015,2025-10-13,16:32:16,Pemasukan,Penjualan,51000.0,3.0,QRIS,
E954FCF7-E78,WRG-001,PRD-001-007,2025-11-04,15:16:59,Pemasukan,Penjualan,10000.0,2.0,TRANSFER,
4CAB15A3-B7B,WRG-002,PRD-002-003,2026-01-15,,Pemasukan,Penjualan,22000.0,1.0,Cash,
772FE522-115,WRG-002,,2025-12-18,06:29:23,Pengeluaran,HPP,446150.0,,Cash,Beli aqua 1 karton
37D6D4F6-20B,WRG-002,PRD-002-004,2025-11-21,07:31:51,Pemasukan,Penjualan,10500.0,3.0,QRIS,
394F0B76-62E,WRG-004,PRD-004-002,2025-11-05,12:54:38,Pemasukan,Penjualan,3500.0,1.0,QRIS,
C28CFC43-033,WRG-005,PRD-005-025,2026-02-22,17:20:22,Pemasukan,Penjualan,8000.0,1.0,QRIS,
524935C3-C40,WRG-001,PRD-001-010,2026-01-04,05:54:34,Pemasukan,Penjualan,36000.0,3.0,Cash,
5070734C-AD6,WRG-002,PRD-002-008,2026-03-04,05:43:19,Pemasukan,Penjualan,18000.0,1.0,Cash,
1C0CE3EA-523,WRG-004,PRD-004-015,2025-12-13,20:13:16,Pemasukan,Penjualan,17000.0,1.0,Cash,
F23CD7F9-2AC,WRG-003,PRD-003-012,2025-10-15,15:26:04,Pemasukan,Penjualan,36000.0,3.0,cash ,
C3BBFF75-EC1,WRG-002,,2026-02-22,09:33:27,Pengeluaran,HPP,377847.0,,Cash,
5AC54BB3-C5C,WRG-003,PRD-003-003,2026-01-23,08:57:25,Pemasukan,Penjualan,21000.0,3.0,QRIS,
88F014A3-5A2,WRG-001,PRD-001-020,2025-12-23,07:45:05,Pemasukan,Penjualan,17500.0,5.0,QRIS,
AA63AE38-77A,WRG-004,PRD-004-006,2025-10-05,08:13:26,Pemasukan,Penjualan,35000.0,10.0,Cash,
62A5A276-A8E,WRG-005,PRD-005-011,2025-12-14,12:21:03,Pemasukan,Penjualan,20000.0,5.0,Transfer,
9CADD98A-943,WRG-001,PRD-001-013,2025-10-26,13:42:13,Pemasokan,Penjualan,8000.0,1.0,Cash,
1E178413-B1F,WRG-003,PRD-003-011,2026-03-06,17:27:49,Pemasukan,Penjualan,24000.0,2.0,Cash,
78FE007B-EA1,WRG-001,PRD-001-004,2026-03-25,07:48:10,Pemasukan,Penjualan,34000.0,1.0,Cash,
2FC0E985-339,WRG-003,PRD-003-021,2026-02-22,09:47:16,Pemasukan,Penjualan,3500.0,1.0,Cash,
87963FC2-219,WRG-002,PRD-002-020,2025-11-20,16:15:59,pemasukan,Penjualan,24000.0,2.0,Cash,
B8C5A3B9-716,WRG-003,PRD-003-006,2025-12-04,12:57:49,Pemasukan,Penjualan,8000.0,1.0,Cash,
4882424D-BE9,WRG-001,PRD-001-013,2026-04-03,07:24:46,Pemasukan,Penjualan,8000.0,1.0,QRIS,
BDB124C5-E9D,WRG-005,PRD-005-005,2025-10-16,13:31:57,Pemasukan,Penjualan,28000.0,1.0,Cash,
F1454217-233,WRG-002,PRD-002-001,2025-10-08,17:56:35,Pemasukan,Penjualan,2000.0,1.0,QRIS,
F9DD2825-FC9,WRG-002,PRD-002-007,2026-02-12,08:02:47,Pemasukan,Penjualan,1000.0,1.0,Cash,
6315E170-0FC,WRG-003,PRD-003-006,2026/03/17,05:45:49,Pemasukan,Penjualan,8000.0,1.0,QRIS,
9ED179DA-5D7,WRG-002,PRD-002-007,2026-04-18,11:18:34,Pemasukan,Penjualan,1000.0,1.0,Transfer,
8FC377FC-571,WRG-001,PRD-001-013,2026-02-01,15:28:41,Pemasukan,Penjualan,8000.0,1.0,Cash,
0796159A-6BD,WRG-003,PRD-003-012,2026-01-29,08:34:54,Pemasukan,Penjualan,12000.0,1.0,QRIS,
65A3BCF6-055,WRG-002,PRD-002-026,2026-04-06,,Pemasukan,Penjualan,8000.0,2.0,QRIS,
4E3BA440-E29,WRG-003,PRD-003-021,2026-02-20,13:28:08,Pemasukan,Penjualan,3500.0,1.0,,
227EE917-B81,WRG-003,PRD-003-004,2026-03-21,16:17:00,Pemasukan,Penjualan,4000.0,1.0,Cash,
3F2678B2-6E0,WRG-004,PRD-004-014,2026-02-12,05:27:00,Pemasukan,Penjualan,2000.0,1.0,Cash,
C4B3AE10-4FF,WRG-004,PRD-004-010,2025-10-05,11:41:05,Pemasukan,Penjualan,9000.0,1.0,Cash,
D0F4E6FB-E38,WRG-004,PRD-004-001,2025-10-13,08:09:26,Pemasukan,Penjualan,28000.0,1.0,Cash,
F7828336-20F,WRG-005,PRD-005-022,2026-02-14,08:23:18,Pemasukan,Penjualan,15000.0,1.0,Cash,
BF756822-AA5,WRG-005,PRD-005-014,2025-12-09,07:29:08,Pemasukan,Penjualan,34000.0,2.0,Transfer,
CDCD5F20-F08,WRG-001,PRD-001-012,2026-02-22,07:20:18,Pemasukan,Penjualan,150000.0,2.0,Transfer,
5E0B33C1-2BD,WRG-005,PRD-005-016,2025-10-26,15:34:22,Pemasukan,Penjualan,1000.0,1.0,Cash,
58472E68-154,WRG-004,PRD-004-009,2025-12-31,09:10:09,Pemasukan,Penjualan,8000.0,1.0,Transfer,
7A843A6C-B0F,WRG-003,PRD-003-016,2025-10-14,17:59:06,Pemasukan,Penjualan,95000.0,1.0,Transfer,
A7EE0A2B-96C,WRG-001,PRD-001-016,2025-10-06,09:56:53,Pemasukan,Penjualan,2000.0,1.0,Transfer,
C388FCDD-E30,WRG-003,PRD-003-008,2026-02-16,17:03:30,Pemasukan,Penjualan,34000.0,1.0,QRIS,
